RESPONSE,RACE_INT,SUBJECT,AGE,GENDER,DATE,TIMESTAMP,LINE
0,black,marriage,53,male,2021-10-13,00:19:41.320," NOT TO BECOME  A MEMBER OR MINISTER,
 BUT JUST TO  UNDERSTAND MORE DEEPLY.
"
0,black,marriage,53,male,2021-10-13,00:22:52.290," TO KNOW THAT  NONE OF US ARE ALONE.
"
0,black,marriage,53,male,2021-10-13,00:25:57.650," YOU MUST KEEP IT  PRISTINE, CLEAN,
 SO THAT  NOBODY HAS THE RIGHT TO
 CURSE YOU  OR TREAT YOU BADLY.
"
0,black,marriage,53,male,2021-10-13,00:25:59.890," SO THAT  NOBODY HAS THE RIGHT TO
 CURSE YOU  OR TREAT YOU BADLY.
"
1,black,marriage,53,male,2021-10-13,00:26:06.390," NOBODY, NO MOTHER, FATHER,  NO WIFE, NO HUSBAND, NOBODY,
 BECAUSE THAT MAY BE  THE PLACE YOU GO TO
 WHEN YOU MEET GOD.
"
0,black,marriage,53,male,2021-10-13,00:26:17.420," NOT HERE, YOU WON'T.  NOT  NO.
"
1,black,marriage,53,male,2021-10-13,00:26:46.020," BUT NOTHING TOPS  HAVING THE PLACE INSIDE YOURSELF
 THAT NOBODY ELSE  HAS A RIGHT TO INVADE.
"
0,black,marriage,53,male,2021-10-13,00:26:48.890," THAT NOBODY ELSE  HAS A RIGHT TO INVADE.
"
0,black,marriage,53,male,2021-10-13,00:27:03.590," ""NOT ME, YOU DON'T.
"
0,black,marriage,53,male,2021-10-13,00:27:55.390," I LOOK LIKE A NINNY IF I  ASK SOMEBODY ELSE TO PROTECT ME,
 AND I'M NOT WILLING TO  PROTECT MYSELF.
"
0,black,marriage,53,male,2021-10-13,00:27:57.520," AND I'M NOT WILLING TO  PROTECT MYSELF.
"
0,black,marriage,53,male,2021-10-13,00:29:55.620," THERE IS NO PLACE  THAT GOD IS NOT.
"
0,black,marriage,53,male,2021-10-13,00:29:57.890," NO PLACE.
"
0,black,marriage,53,male,2021-10-13,00:30:50.620," THERE'S NOT JUST ONE GATE.
"
0,black,marriage,53,male,2021-10-13,00:32:14.450," NOT FACTS, BECAUSE  FACTS CAN OBSCURE THE TRUTH.
"
0,black,marriage,53,male,2021-10-13,00:32:17.850," THE PLACES WHERE,  THE PEOPLE WHO,
 TIMES WHEN,  THE REASONS WHY,
 BLAH, BLAH, BLAH,
 NEVER GETTING TO  THE TRUTH.
"
0,black,marriage,53,male,2021-10-13,00:32:19.190," TIMES WHEN,  THE REASONS WHY,
 BLAH, BLAH, BLAH,
 NEVER GETTING TO  THE TRUTH.
"
0,black,marriage,53,male,2021-10-13,00:32:20.450," BLAH, BLAH, BLAH,
 NEVER GETTING TO  THE TRUTH.
"
0,black,marriage,53,male,2021-10-13,00:32:22.690," NEVER GETTING TO  THE TRUTH.
"
0,black,marriage,53,male,2021-10-13,00:35:48.220," NOT JUST TO THE PERSON  OR PERSONS FOR WHOM I'M PRAYING,
 BUT ALSO SOMETHING WONDERFUL  HAPPENS TO ME.
"
0,black,marriage,53,male,2021-10-13,00:39:17.420," I CAN THINK OF NO BETTER WAY  TO END TODAY'S SHOW
 THAN WITH SOME OF MAYA'S  PROFOUND WORDS
 FROM ""ON THE PULSE OF MORNING.""
"
0,black,marriage,53,male,2021-10-13,00:39:32.920," ""HISTORY,  DESPITE ITS WRENCHING PAIN,
 ""CANNOT BE UNLIVED,
 ""BUT IF FACED WITH COURAGE,
 ""NEED NOT BE LIVED AGAIN.
"
0,black,marriage,53,male,2021-10-13,00:39:34.990," ""CANNOT BE UNLIVED,
 ""BUT IF FACED WITH COURAGE,
 ""NEED NOT BE LIVED AGAIN.
"
0,black,marriage,53,male,2021-10-13,00:39:37.450," ""BUT IF FACED WITH COURAGE,
 ""NEED NOT BE LIVED AGAIN.
"
0,black,marriage,53,male,2021-10-13,00:39:39.590," ""NEED NOT BE LIVED AGAIN.
"
0,black,marriage,53,male,2021-10-13,00:40:08.450," ""DO NOT BE  WEDDED FOREVER TO FEAR,
 ""YOKED ETERNALLY TO BRUTISHNESS.
"
0,black,marriage,53,male,2021-10-13,00:40:32.490," ""NO LESS TO MIDAS  THAN THE MENDICANT.
"
0,black,marriage,53,male,2021-10-13,00:40:36.720," ""NO LESS TO YOU NOW  THAN THE MASTODON THEN.
"
